NIM,ANGKATAN,SEMESTER,KODE_MK,NAMA_MK,SKS,NILAI,GRADE
18055,2016,1811,IS571,Tata Kelola Teknologi Informasi 1,3,92,A
18055,2016,1811,UM163,Kewarganegaraan,2,62,C+
18055,2016,1821,IS220,Interaksi Manusia dan Komputer,3,0,E
18055,2016,1821,IS624,Topik Lanjut Sistem Informasi 1,3,83,A-
18055,2016,1821,IS660,Metode Riset Sistem Informasi,3,94,A
18055,2016,1821,IS670,Audit Sistem Informasi,3,67,B-
18055,2016,1821,IS672,Tata Kelola Teknologi Informasi 2,3,70,B
18055,2016,1821,IS726,Inovasi Teknologi Informasi,3,80,A-
18055,2016,1821,UM162,Pancasila,2,70,B
18204,2016,1611,EM190,Pengantar Manajemen & Bisnis,3,4,E
18204,2016,1611,EM372,Pengantar Ekonomi,2,47,D
18204,2016,1611,IF110,Pengantar Teknologi Multimedia,3,68,B-
18204,2016,1611,IF140,Logika Pemrograman,3,45,D
18204,2016,1611,IS100,Sistem Informasi Dalam Manajemen,3,82,A-
18204,2016,1611,IS110,Matematika Bisnis,3,24,E
18204,2016,1621,IK402,Komunikasi Interpersonal,2,72,B
18204,2016,1621,IS240,Probabilitas dan Statistik,3,59,C
18204,2016,1621,IS251,Perilaku Organisasi,2,73,B
18204,2016,1622,UM122,Bahasa Inggris 1,2,9,E
18204,2016,1711,IS321,Analisis & Perancangan SI,3,74,B
18204,2016,1711,IS342,Analisis Data,3,30,E
18204,2016,1721,IS220,Interaksi Manusia dan Komputer,3,44,E
18204,2016,1721,IS230,Algoritma dan Pemrograman,3,32,E
18204,2016,1721,IS250,Etika Bisnis dan Hukum,2,13,E
18204,2016,1721,UM142,Bahasa Indonesia,2,17,E
18204,2016,1721,UM223,Bahasa Inggris 2,2,5,E
18204,2016,1722,UM152,Agama,2,73,B
18204,2016,1811,CE441,Jaringan Komputer,3,8,E
18204,2016,1811,IS355,Konsep Sistem Operasi,3,9,E
18204,2016,1811,UM162,Pancasila,2,72,B
18204,2016,1811,UM163,Kewarganegaraan,2,10,E
18204,2016,1821,EM604,Technopreneurship,2,5,E
18204,2016,1821,IS201,Proses Bisnis Korporat,3,43,E
18204,2016,1821,IS422,Analisis & Perancangan SI Lanjutan,3,24,E
18204,2016,1821,IS556,Web Design and Development,3,14,E
18233,2016,1611,EM190,Pengantar Manajemen & Bisnis,3,64,C+
18233,2016,1611,EM372,Pengantar Ekonomi,2,59,C
18233,2016,1611,IF110,Pengantar Teknologi Multimedia,3,49,D
18233,2016,1611,IF140,Logika Pemrograman,3,61,C+
18233,2016,1611,IS100,Sistem Informasi Dalam Manajemen,3,75,B+
18233,2016,1611,IS110,Matematika Bisnis,3,15,E
18233,2016,1611,UM122,Bahasa Inggris 1,2,60,C+
18233,2016,1611,UM152,Agama,2,71,B
18233,2016,1621,IK402,Komunikasi Interpersonal,2,96,A
18233,2016,1621,IS230,Algoritma dan Pemrograman,3,33,E
18233,2016,1621,IS240,Probabilitas dan Statistik,3,62,C+
18233,2016,1621,IS250,Etika Bisnis dan Hukum,2,65,B-
18233,2016,1621,IS251,Perilaku Organisasi,2,72,B
18233,2016,1621,UM142,Bahasa Indonesia,2,59,C
18233,2016,1621,UM223,Bahasa Inggris 2,2,46,D
18233,2016,1711,CE441,Jaringan Komputer,3,56,C
18233,2016,1711,EA100,Pengantar Akuntansi 1,3,38,E
18233,2016,1711,IS201,Proses Bisnis Korporat,3,33,E
18233,2016,1711,IS321,Analisis & Perancangan SI,3,27,E
18233,2016,1721,EM604,Technopreneurship,2,81,A-
18233,2016,1721,IS403,Enterprise Resource Planning,3,59,C
18233,2016,1721,IS422,Analisis & Perancangan SI Lanjutan,3,59,C
18233,2016,1721,IS431,Pemrograman Visual,3,30,E
18233,2016,1721,IS442,Database Perusahaan,3,47,D
18233,2016,1811,CE551,Jaringan Komputer Terapan 1,3,80,A-
18233,2016,1811,IS341,Sistem Basis Data,3,21,E
18233,2016,1811,IS512,Manajemen Proyek SI,3,50,D
18233,2016,1811,UM163,Kewarganegaraan,2,63,C+
18233,2016,1821,CE651,Jaringan Komputer Terapan 2,3,62,C+
18233,2016,1821,IS220,Interaksi Manusia dan Komputer,3,65,B-
18233,2016,1821,IS660,Metode Riset Sistem Informasi,3,31,E
18233,2016,1821,IS670,Audit Sistem Informasi,3,59,C
18233,2016,1821,UM162,Pancasila,2,65,B-
18233,2016,1822,IS355,Konsep Sistem Operasi,3,58,C
18291,2016,1611,EM190,Pengantar Manajemen & Bisnis,3,59,C
18291,2016,1611,EM372,Pengantar Ekonomi,2,45,D
18291,2016,1611,IF110,Pengantar Teknologi Multimedia,3,72,B
18291,2016,1611,IF140,Logika Pemrograman,3,60,C+
18291,2016,1611,IS100,Sistem Informasi Dalam Manajemen,3,84,A-
18291,2016,1611,IS110,Matematika Bisnis,3,5,E
18291,2016,1611,UM122,Bahasa Inggris 1,2,64,C+
18291,2016,1611,UM152,Agama,2,59,C
18291,2016,1621,IK402,Komunikasi Interpersonal,2,76,B+
18291,2016,1621,IS230,Algoritma dan Pemrograman,3,7,E
18291,2016,1621,IS240,Probabilitas dan Statistik,3,62,C+
18291,2016,1621,IS250,Etika Bisnis dan Hukum,2,72,B
18291,2016,1621,IS251,Perilaku Organisasi,2,71,B
18291,2016,1621,UM142,Bahasa Indonesia,2,59,C
18291,2016,1621,UM223,Bahasa Inggris 2,2,68,B-
18291,2016,1711,CE441,Jaringan Komputer,3,12,E
18291,2016,1711,EA100,Pengantar Akuntansi 1,3,3,E
18291,2016,1711,IS201,Proses Bisnis Korporat,3,72,B
18291,2016,1711,IS321,Analisis & Perancangan SI,3,66,B-
18291,2016,1711,IS342,Analisis Data,3,25,E
18291,2016,1721,EM604,Technopreneurship,2,84,A-
18291,2016,1721,IS403,Enterprise Resource Planning,3,64,C+
18291,2016,1721,IS422,Analisis & Perancangan SI Lanjutan,3,57,C
18291,2016,1721,IS431,Pemrograman Visual,3,39,E
18291,2016,1721,IS442,Database Perusahaan,3,32,E
18291,2016,1811,IS341,Sistem Basis Data,3,10,E
18291,2016,1811,IS512,Manajemen Proyek SI,3,64,C+
18291,2016,1811,IS571,Tata Kelola Teknologi Informasi 1,3,69,B-
18291,2016,1811,UM163,Kewarganegaraan,2,61,C+
18291,2016,1821,IS220,Interaksi Manusia dan Komputer,3,60,C+
18291,2016,1821,IS624,Topik Lanjut Sistem Informasi 1,3,84,A-
18291,2016,1821,IS672,Tata Kelola Teknologi Informasi 2,3,60,C+
18291,2016,1821,UM162,Pancasila,2,68,B-
18291,2016,1822,IS355,Konsep Sistem Operasi,3,61,C+
18294,2016,1611,EM190,Pengantar Manajemen & Bisnis,3,69,B-
18294,2016,1611,EM372,Pengantar Ekonomi,2,84,A-
18294,2016,1611,IF110,Pengantar Teknologi Multimedia,3,70,B
18294,2016,1611,IF140,Logika Pemrograman,3,56,C
18294,2016,1611,IS100,Sistem Informasi Dalam Manajemen,3,86,A
18294,2016,1611,IS110,Matematika Bisnis,3,73,B
18294,2016,1611,UM122,Bahasa Inggris 1,2,56,C
18294,2016,1611,UM152,Agama,2,77,B+
18294,2016,1621,IK402,Komunikasi Interpersonal,2,94,A
18294,2016,1621,IS201,Proses Bisnis Korporat,3,73,B
18294,2016,1621,IS220,Interaksi Manusia dan Komputer,3,74,B
18294,2016,1621,IS230,Algoritma dan Pemrograman,3,60,C+
18294,2016,1621,IS240,Probabilitas dan Statistik,3,83,A-
18294,2016,1621,IS250,Etika Bisnis dan Hukum,2,78,B+
18294,2016,1621,IS251,Perilaku Organisasi,2,79,B+
18294,2016,1621,UM142,Bahasa Indonesia,2,77,B+
18294,2016,1621,UM223,Bahasa Inggris 2,2,66,B-
18294,2016,1711,CE441,Jaringan Komputer,3,65,B-
18294,2016,1711,EA100,Pengantar Akuntansi 1,3,59,C
18294,2016,1711,IS321,Analisis & Perancangan SI,3,87,A
18294,2016,1711,IS341,Sistem Basis Data,3,74,B
18294,2016,1711,IS342,Analisis Data,3,84,A-
18294,2016,1711,UM162,Pancasila,2,77,B+
18294,2016,1721,EM604,Technopreneurship,2,83,A-
18294,2016,1721,IS403,Enterprise Resource Planning,3,76,B+
18294,2016,1721,IS422,Analisis & Perancangan SI Lanjutan,3,74,B
18294,2016,1721,IS431,Pemrograman Visual,3,65,B-
18294,2016,1721,IS432,Pengantar E-Business,3,73,B
18294,2016,1721,IS442,Database Perusahaan,3,81,A-
18294,2016,1721,IS652,Seminar Sistem Informasi,3,93,A
18294,2016,1722,IS302,Konsep Sistem Operasi,3,62,C+
18294,2016,1811,EA410,Sistem Informasi Akuntansi Berbasis ICT 1,3,79,B+
18294,2016,1811,IS512,Manajemen Proyek SI,3,74,B
18294,2016,1811,IS534,Pemrograman Aplikasi Mobile,3,71,B
18294,2016,1811,IS543,Sistem Pendukung Keputusan,3,78,B+
18294,2016,1811,IS544,Database Lanjutan,3,80,A-
18294,2016,1811,IS555,E-Business,3,99,A
18294,2016,1811,IS556,Web Design and Development,3,68,B-
18294,2016,1821,IS623,Proyek Sistem Informasi,4,94,A
18294,2016,1821,IS624,Topik Lanjut Sistem Informasi 1,3,100,A
18294,2016,1821,IS645,Administrasi Database 1,3,76,B+
18294,2016,1821,IS670,Audit Sistem Informasi,3,79,B+
18294,2016,1821,IS726,Inovasi Teknologi Informasi,3,87,A
18294,2016,1821,UM163,Kewarganegaraan,2,85,A
18294,2016,1821,UM321,Bahasa Inggris 3,2,61,C+
18333,2016,1611,EM190,Pengantar Manajemen & Bisnis,3,66,B-
18333,2016,1611,IF110,Pengantar Teknologi Multimedia,3,74,B
18333,2016,1611,IF140,Logika Pemrograman,3,69,B-
18333,2016,1611,IS100,Sistem Informasi Dalam Manajemen,3,85,A
18333,2016,1611,IS110,Matematika Bisnis,3,71,B
18333,2016,1611,UM122,Bahasa Inggris 1,2,60,C+
18333,2016,1611,UM152,Agama,2,60,C+
18333,2016,1621,IK402,Komunikasi Interpersonal,2,82,A-
18333,2016,1621,IS201,Proses Bisnis Korporat,3,72,B
18333,2016,1621,IS220,Interaksi Manusia dan Komputer,3,64,C+
18333,2016,1621,IS240,Probabilitas dan Statistik,3,76,B+
18333,2016,1621,IS250,Etika Bisnis dan Hukum,2,69,B-
18333,2016,1621,IS251,Perilaku Organisasi,2,71,B
18333,2016,1621,UM142,Bahasa Indonesia,2,76,B+
18333,2016,1621,UM223,Bahasa Inggris 2,2,61,C+
18333,2016,1711,CE441,Jaringan Komputer,3,57,C
18333,2016,1711,IS321,Analisis & Perancangan SI,3,74,B
18333,2016,1711,IS341,Sistem Basis Data,3,57,C
18333,2016,1711,IS342,Analisis Data,3,59,C
18333,2016,1711,UM162,Pancasila,2,79,B+
18333,2016,1811,IS355,Konsep Sistem Operasi,3,40,E
18333,2016,1811,IS512,Manajemen Proyek SI,3,64,C+
18333,2016,1811,IS534,Pemrograman Aplikasi Mobile,3,67,B-
18333,2016,1811,IS556,Web Design and Development,3,67,B-
18333,2016,1811,IS571,Tata Kelola Teknologi Informasi 1,3,61,C+
18333,2016,1821,IS228,Manajemen Rantai Suplai,3,67,B-
18333,2016,1821,IS403,Enterprise Resource Planning,3,68,B-
18333,2016,1821,IS422,Analisis & Perancangan SI Lanjutan,3,64,C+
18333,2016,1821,IS545,Datawarehouse,3,66,B-
18333,2016,1821,IS672,Tata Kelola Teknologi Informasi 2,3,60,C+
18333,2016,1822,IS255,Algoritma dan Struktur Data,4,79,B+
19144,2016,1611,EM190,Pengantar Manajemen & Bisnis,3,45,D
19144,2016,1611,EM372,Pengantar Ekonomi,2,52,D
19144,2016,1611,IF110,Pengantar Teknologi Multimedia,3,71,B
19144,2016,1611,IF140,Logika Pemrograman,3,62,C+
19144,2016,1611,IS100,Sistem Informasi Dalam Manajemen,3,97,A
19144,2016,1611,UM122,Bahasa Inggris 1,2,69,B-
19144,2016,1611,UM152,Agama,2,60,C+
19144,2016,1621,IK402,Komunikasi Interpersonal,2,92,A
19144,2016,1621,IS201,Proses Bisnis Korporat,3,51,D
19144,2016,1621,IS230,Algoritma dan Pemrograman,3,43,E
19144,2016,1621,IS240,Probabilitas dan Statistik,3,58,C
19144,2016,1621,IS250,Etika Bisnis dan Hukum,2,73,B
19144,2016,1621,IS251,Perilaku Organisasi,2,83,A-
19144,2016,1621,UM142,Bahasa Indonesia,2,79,B+
19144,2016,1621,UM223,Bahasa Inggris 2,2,70,B
19144,2016,1711,CE441,Jaringan Komputer,3,57,C
19144,2016,1711,EA100,Pengantar Akuntansi 1,3,6,E
19144,2016,1711,IS110,Matematika Bisnis,3,17,E
19144,2016,1711,IS321,Analisis & Perancangan SI,3,72,B
19144,2016,1711,IS342,Analisis Data,3,57,C
19144,2016,1721,EM604,Technopreneurship,2,83,A-
19144,2016,1721,IS403,Enterprise Resource Planning,3,61,C+
19144,2016,1721,IS422,Analisis & Perancangan SI Lanjutan,3,74,B
19144,2016,1721,IS432,Pengantar E-Business,3,55,C
19144,2016,1721,IS442,Database Perusahaan,3,45,D
19144,2016,1722,IS302,Konsep Sistem Operasi,3,47,D
19144,2016,1811,IS341,Sistem Basis Data,3,19,E
19144,2016,1811,IS512,Manajemen Proyek SI,3,52,D
19144,2016,1811,IS571,Tata Kelola Teknologi Informasi 1,3,65,B-
19144,2016,1811,UM163,Kewarganegaraan,2,63,C+
19144,2016,1821,IS220,Interaksi Manusia dan Komputer,3,32,E
19144,2016,1821,IS624,Topik Lanjut Sistem Informasi 1,3,82,A-
19144,2016,1821,IS660,Metode Riset Sistem Informasi,3,16,E
19144,2016,1821,IS670,Audit Sistem Informasi,3,58,C
19144,2016,1821,IS672,Tata Kelola Teknologi Informasi 2,3,58,C
19144,2016,1821,UM162,Pancasila,2,72,B
19218,2016,1611,EM190,Pengantar Manajemen & Bisnis,3,62,C+
19218,2016,1611,EM372,Pengantar Ekonomi,2,58,C
19218,2016,1611,IF110,Pengantar Teknologi Multimedia,3,69,B-
19218,2016,1611,IF140,Logika Pemrograman,3,66,B-
19218,2016,1611,IS100,Sistem Informasi Dalam Manajemen,3,85,A
19218,2016,1611,IS110,Matematika Bisnis,3,63,C+
19218,2016,1611,UM152,Agama,2,67,B-
19218,2016,1621,IK402,Komunikasi Interpersonal,2,78,B+
19218,2016,1621,IS201,Proses Bisnis Korporat,3,72,B
19218,2016,1621,IS220,Interaksi Manusia dan Komputer,3,57,C
19218,2016,1621,IS240,Probabilitas dan Statistik,3,65,B-
19218,2016,1621,IS250,Etika Bisnis dan Hukum,2,71,B
19218,2016,1621,IS251,Perilaku Organisasi,2,79,B+
19218,2016,1621,UM142,Bahasa Indonesia,2,75,B+
19218,2016,1621,UM223,Bahasa Inggris 2,2,63,C+
19218,2016,1622,UM122,Bahasa Inggris 1,2,66,B-
19218,2016,1711,CE441,Jaringan Komputer,3,64,C+
19218,2016,1711,EA100,Pengantar Akuntansi 1,3,36,E
19218,2016,1711,IS302,Konsep Sistem Operasi,3,13,E
19218,2016,1711,IS321,Analisis & Perancangan SI,3,75,B+
19218,2016,1711,IS341,Sistem Basis Data,3,63,C+
19218,2016,1711,IS342,Analisis Data,3,74,B
19218,2016,1711,UM162,Pancasila,2,77,B+
19218,2016,1721,IS403,Enterprise Resource Planning,3,66,B-
19218,2016,1721,IS422,Analisis & Perancangan SI Lanjutan,3,67,B-
19218,2016,1721,IS431,Pemrograman Visual,3,57,C
19218,2016,1721,IS432,Pengantar E-Business,3,60,C+
19218,2016,1721,IS442,Database Perusahaan,3,68,B-
19218,2016,1721,IS660,Metode Riset Sistem Informasi,3,60,C+
19218,2016,1722,IS230,Algoritma dan Pemrograman,3,78,B+
19218,2016,1811,IS512,Manajemen Proyek SI,3,47,D
19218,2016,1811,IS543,Sistem Pendukung Keputusan,3,70,B
19218,2016,1811,IS555,E-Business,3,98,A
19218,2016,1811,IS556,Web Design and Development,3,50,D
19218,2016,1811,IS557,Big Data Analytics 1,3,62,C+
19218,2016,1821,IS623,Proyek Sistem Informasi,4,92,A
19218,2016,1821,IS624,Topik Lanjut Sistem Informasi 1,3,91,A
19218,2016,1821,IS652,Seminar Sistem Informasi,3,82,A-
19218,2016,1821,IS655,Big Data Analytics 2,3,46,D
19218,2016,1821,IS670,Audit Sistem Informasi,3,46,D
19218,2016,1821,IS726,Inovasi Teknologi Informasi,3,75,B+
18343,2017,1711,IF110,Pengantar Teknologi Multimedia,3,92,A
18343,2017,1711,IF140,Logika Pemrograman,3,71,B
18343,2017,1711,IF141,Matematika Diskrit,3,58,C
18343,2017,1711,IS100,Sistem Informasi Dalam Manajemen,3,80,A-
18343,2017,1711,IS110,Matematika Bisnis,3,70,B
18343,2017,1711,UM122,Bahasa Inggris 1,2,58,C
18343,2017,1711,UM152,Agama,2,77,B+
18343,2017,1721,IK402,Komunikasi Interpersonal,2,81,A-
18343,2017,1721,IS201,Proses Bisnis Korporat,3,84,A-
18343,2017,1721,IS220,Interaksi Manusia dan Komputer,3,77,B+
18343,2017,1721,IS240,Probabilitas dan Statistik,3,65,B-
18343,2017,1721,IS250,Etika Bisnis dan Hukum,2,77,B+
18343,2017,1721,IS251,Perilaku Organisasi,2,82,A-
18343,2017,1721,UM142,Bahasa Indonesia,2,86,A
18343,2017,1721,UM223,Bahasa Inggris 2,2,69,B-
18343,2017,1811,CE441,Jaringan Komputer,3,53,D
18343,2017,1811,EA100,Pengantar Akuntansi 1,3,62,C+
18343,2017,1811,IS321,Analisis & Perancangan SI,3,86,A
18343,2017,1811,IS341,Sistem Basis Data,3,69,B-
18343,2017,1811,IS355,Konsep Sistem Operasi,3,63,C+
18343,2017,1811,IS388,Data Analysis,4,72,B
18343,2017,1811,UM162,Pancasila,2,69,B-
18343,2017,1821,EM604,Technopreneurship,2,81,A-
18343,2017,1821,IS228,Manajemen Rantai Suplai,3,88,A
18343,2017,1821,IS403,Enterprise Resource Planning,3,78,B+
18343,2017,1821,IS422,Analisis & Perancangan SI Lanjutan,3,99,A
18343,2017,1821,IS431,Pemrograman Visual,3,66,B-
18343,2017,1821,IS545,Datawarehouse,3,74,B
18343,2017,1821,IS556,Web Design and Development,3,63,C+
18343,2017,1822,IS255,Algoritma dan Struktur Data,4,76,B+
18370,2017,1711,IF110,Pengantar Teknologi Multimedia,3,82,A-
18370,2017,1711,IF140,Logika Pemrograman,3,81,A-
18370,2017,1711,IF141,Matematika Diskrit,3,59,C
18370,2017,1711,IS100,Sistem Informasi Dalam Manajemen,3,88,A
18370,2017,1711,IS110,Matematika Bisnis,3,72,B
18370,2017,1711,UM122,Bahasa Inggris 1,2,69,B-
18370,2017,1711,UM152,Agama,2,76,B+
18370,2017,1721,IK402,Komunikasi Interpersonal,2,100,A
18370,2017,1721,IS201,Proses Bisnis Korporat,3,82,A-
18370,2017,1721,IS220,Interaksi Manusia dan Komputer,3,78,B+
18370,2017,1721,IS230,Algoritma dan Pemrograman,3,89,A
18370,2017,1721,IS240,Probabilitas dan Statistik,3,75,B+
18370,2017,1721,IS250,Etika Bisnis dan Hukum,2,76,B+
18370,2017,1721,IS251,Perilaku Organisasi,2,82,A-
18370,2017,1721,UM142,Bahasa Indonesia,2,82,A-
18370,2017,1721,UM223,Bahasa Inggris 2,2,77,B+
18370,2017,1811,CE441,Jaringan Komputer,3,96,A
18370,2017,1811,EA100,Pengantar Akuntansi 1,3,87,A
18370,2017,1811,IS321,Analisis & Perancangan SI,3,80,A-
18370,2017,1811,IS341,Sistem Basis Data,3,93,A
18370,2017,1811,IS355,Konsep Sistem Operasi,3,81,A-
18370,2017,1811,IS388,Data Analysis,4,94,A
18370,2017,1811,UM162,Pancasila,2,92,A
18370,2017,1821,EM604,Technopreneurship,2,83,A-
18370,2017,1821,IS228,Manajemen Rantai Suplai,3,77,B+
18370,2017,1821,IS403,Enterprise Resource Planning,3,70,B
18370,2017,1821,IS422,Analisis & Perancangan SI Lanjutan,3,67,B-
18370,2017,1821,IS431,Pemrograman Visual,3,94,A
18370,2017,1821,IS545,Datawarehouse,3,73,B
18370,2017,1821,IS556,Web Design and Development,3,83,A-
19137,2017,1711,IF110,Pengantar Teknologi Multimedia,3,79,B+
19137,2017,1711,IF140,Logika Pemrograman,3,68,B-
19137,2017,1711,IF141,Matematika Diskrit,3,51,D
19137,2017,1711,IS100,Sistem Informasi Dalam Manajemen,3,76,B+
19137,2017,1711,IS110,Matematika Bisnis,3,56,C
19137,2017,1711,UM122,Bahasa Inggris 1,2,59,C
19137,2017,1711,UM152,Agama,2,83,A-
19137,2017,1721,IK402,Komunikasi Interpersonal,2,82,A-
19137,2017,1721,IS201,Proses Bisnis Korporat,3,81,A-
19137,2017,1721,IS220,Interaksi Manusia dan Komputer,3,62,C+
19137,2017,1721,IS240,Probabilitas dan Statistik,3,60,C+
19137,2017,1721,IS250,Etika Bisnis dan Hukum,2,78,B+
19137,2017,1721,IS251,Perilaku Organisasi,2,75,B+
19137,2017,1721,UM142,Bahasa Indonesia,2,79,B+
19137,2017,1721,UM223,Bahasa Inggris 2,2,71,B
19137,2017,1811,CE441,Jaringan Komputer,3,58,C
19137,2017,1811,EA100,Pengantar Akuntansi 1,3,54,D
19137,2017,1811,IS321,Analisis & Perancangan SI,3,74,B
19137,2017,1811,IS341,Sistem Basis Data,3,70,B
19137,2017,1811,IS355,Konsep Sistem Operasi,3,18,E
19137,2017,1811,IS388,Data Analysis,4,65,B-
19137,2017,1811,UM162,Pancasila,2,84,A-
19137,2017,1821,EM604,Technopreneurship,2,80,A-
19137,2017,1821,IS228,Manajemen Rantai Suplai,3,81,A-
19137,2017,1821,IS403,Enterprise Resource Planning,3,79,B+
19137,2017,1821,IS422,Analisis & Perancangan SI Lanjutan,3,81,A-
19137,2017,1821,IS431,Pemrograman Visual,3,55,C
19137,2017,1821,IS545,Datawarehouse,3,64,C+
19137,2017,1821,IS556,Web Design and Development,3,72,B
19137,2017,1822,IS255,Algoritma dan Struktur Data,4,83,A-
19174,2017,1711,IF110,Pengantar Teknologi Multimedia,3,95,A
19174,2017,1711,IF140,Logika Pemrograman,3,65,B-
19174,2017,1711,IF141,Matematika Diskrit,3,45,D
19174,2017,1711,IS100,Sistem Informasi Dalam Manajemen,3,77,B+
19174,2017,1711,IS110,Matematika Bisnis,3,58,C
19174,2017,1711,UM122,Bahasa Inggris 1,2,73,B
19174,2017,1711,UM152,Agama,2,80,A-
19174,2017,1721,IK402,Komunikasi Interpersonal,2,100,A
19174,2017,1721,IS201,Proses Bisnis Korporat,3,82,A-
19174,2017,1721,IS220,Interaksi Manusia dan Komputer,3,77,B+
19174,2017,1721,IS230,Algoritma dan Pemrograman,3,34,E
19174,2017,1721,IS240,Probabilitas dan Statistik,3,70,B
19174,2017,1721,IS250,Etika Bisnis dan Hukum,2,75,B+
19174,2017,1721,IS251,Perilaku Organisasi,2,82,A-
19174,2017,1721,UM142,Bahasa Indonesia,2,97,A
19174,2017,1721,UM223,Bahasa Inggris 2,2,79,B+
19174,2017,1811,CE441,Jaringan Komputer,3,63,C+
19174,2017,1811,EA100,Pengantar Akuntansi 1,3,48,D
19174,2017,1811,IS321,Analisis & Perancangan SI,3,70,B
19174,2017,1811,IS341,Sistem Basis Data,3,68,B-
19174,2017,1811,IS388,Data Analysis,4,71,B
19174,2017,1811,UM162,Pancasila,2,73,B
19174,2017,1821,EM604,Technopreneurship,2,84,A-
19174,2017,1821,IS228,Manajemen Rantai Suplai,3,79,B+
19174,2017,1821,IS403,Enterprise Resource Planning,3,61,C+
19174,2017,1821,IS422,Analisis & Perancangan SI Lanjutan,3,63,C+
19174,2017,1821,IS431,Pemrograman Visual,3,62,C+
19174,2017,1821,IS545,Datawarehouse,3,69,B-
19174,2017,1821,IS556,Web Design and Development,3,58,C
19174,2017,1822,IS355,Konsep Sistem Operasi,3,72,B
19233,2017,1711,IF110,Pengantar Teknologi Multimedia,3,79,B+
19233,2017,1711,IF140,Logika Pemrograman,3,67,B-
19233,2017,1711,IF141,Matematika Diskrit,3,48,D
19233,2017,1711,IS100,Sistem Informasi Dalam Manajemen,3,74,B
19233,2017,1711,IS110,Matematika Bisnis,3,50,D
19233,2017,1711,UM122,Bahasa Inggris 1,2,60,C+
19233,2017,1711,UM152,Agama,2,80,A-
19233,2017,1721,IK402,Komunikasi Interpersonal,2,82,A-
19233,2017,1721,IS201,Proses Bisnis Korporat,3,59,C
19233,2017,1721,IS220,Interaksi Manusia dan Komputer,3,69,B-
19233,2017,1721,IS240,Probabilitas dan Statistik,3,70,B
19233,2017,1721,IS250,Etika Bisnis dan Hukum,2,84,A-
19233,2017,1721,IS251,Perilaku Organisasi,2,80,A-
19233,2017,1721,UM142,Bahasa Indonesia,2,78,B+
19233,2017,1721,UM223,Bahasa Inggris 2,2,71,B
19233,2017,1811,CE441,Jaringan Komputer,3,65,B-
19233,2017,1811,EA100,Pengantar Akuntansi 1,3,50,D
19233,2017,1811,IS321,Analisis & Perancangan SI,3,79,B+
19233,2017,1811,IS341,Sistem Basis Data,3,68,B-
19233,2017,1811,IS355,Konsep Sistem Operasi,3,57,C
19233,2017,1811,IS388,Data Analysis,4,79,B+
19233,2017,1811,UM162,Pancasila,2,94,A
19233,2017,1821,EM604,Technopreneurship,2,80,A-
19233,2017,1821,IS228,Manajemen Rantai Suplai,3,69,B-
19233,2017,1821,IS403,Enterprise Resource Planning,3,65,B-
19233,2017,1821,IS422,Analisis & Perancangan SI Lanjutan,3,74,B
19233,2017,1821,IS431,Pemrograman Visual,3,69,B-
19233,2017,1821,IS545,Datawarehouse,3,71,B
19233,2017,1821,IS556,Web Design and Development,3,63,C+
19233,2017,1822,IS255,Algoritma dan Struktur Data,4,79,B+
19259,2017,1711,IF110,Pengantar Teknologi Multimedia,3,98,A
19259,2017,1711,IF140,Logika Pemrograman,3,94,A
19259,2017,1711,IF141,Matematika Diskrit,3,70,B
19259,2017,1711,IS100,Sistem Informasi Dalam Manajemen,3,99,A
19259,2017,1711,IS110,Matematika Bisnis,3,80,A-
19259,2017,1711,UM122,Bahasa Inggris 1,2,81,A-
19259,2017,1711,UM152,Agama,2,87,A
19259,2017,1721,IK402,Komunikasi Interpersonal,2,99,A
19259,2017,1721,IS201,Proses Bisnis Korporat,3,91,A
19259,2017,1721,IS220,Interaksi Manusia dan Komputer,3,80,A-
19259,2017,1721,IS230,Algoritma dan Pemrograman,3,70,B
19259,2017,1721,IS240,Probabilitas dan Statistik,3,81,A-
19259,2017,1721,IS250,Etika Bisnis dan Hukum,2,88,A
19259,2017,1721,IS251,Perilaku Organisasi,2,91,A
19259,2017,1721,UM142,Bahasa Indonesia,2,99,A
19259,2017,1721,UM223,Bahasa Inggris 2,2,73,B
19259,2017,1811,CE441,Jaringan Komputer,3,87,A
19259,2017,1811,EA100,Pengantar Akuntansi 1,3,74,B
19259,2017,1811,IS321,Analisis & Perancangan SI,3,92,A
19259,2017,1811,IS341,Sistem Basis Data,3,87,A
19259,2017,1811,IS355,Konsep Sistem Operasi,3,74,B
19259,2017,1811,IS388,Data Analysis,4,71,B
19259,2017,1811,UM162,Pancasila,2,81,A-
19259,2017,1821,EM604,Technopreneurship,2,81,A-
19259,2017,1821,IS228,Manajemen Rantai Suplai,3,90,A
19259,2017,1821,IS403,Enterprise Resource Planning,3,81,A-
19259,2017,1821,IS422,Analisis & Perancangan SI Lanjutan,3,93,A
19259,2017,1821,IS431,Pemrograman Visual,3,90,A
19259,2017,1821,IS545,Datawarehouse,3,79,B+
19259,2017,1821,IS556,Web Design and Development,3,71,B
19365,2017,1711,IF110,Pengantar Teknologi Multimedia,3,82,A-
19365,2017,1711,IF140,Logika Pemrograman,3,77,B+
19365,2017,1711,IF141,Matematika Diskrit,3,59,C
19365,2017,1711,IS100,Sistem Informasi Dalam Manajemen,3,95,A
19365,2017,1711,IS110,Matematika Bisnis,3,62,C+
